fpr,tpr,threshold
0.08880804622298309,0.39939713639789,0.44288022725778015
0.08902204151508666,0.39939713639789,0.441704949189453
0.08902204151508666,0.400904295403165,0.441237705538371
0.08923603680719024,0.400904295403165,0.4403198909363631
0.08923603680719024,0.40391861341371516,0.43910447492739235
0.08945003209929382,0.40391861341371516,0.4389907478559241
0.08945003209929382,0.4046721929163527,0.4389487685335722
0.0896640273913974,0.4046721929163527,0.43892159155269983
0.0896640273913974,0.4054257724189902,0.4381309465976714
0.08987802268350097,0.4054257724189902,0.43767458163549294
0.08987802268350097,0.4076865109269028,0.4367939430921289
0.09030601326770811,0.4076865109269028,0.4364164184974063
0.09030601326770811,0.4084400904295403,0.43641375768123325
0.09073400385191525,0.4084400904295403,0.4358126222427252
0.09073400385191525,0.40994724943481536,0.4357185262743699
0.09116199443612241,0.40994724943481536,0.43542278037105325
0.09116199443612241,0.4107008289374529,0.43498913384401033
0.0920179756045367,0.4107008289374529,0.4338685954344815
0.0920179756045367,0.4114544084400904,0.4337212387446482
0.09244596618874384,0.4114544084400904,0.4333969278246383
0.09244596618874384,0.41220798794272795,0.4331992500726585
0.09308795206505457,0.41220798794272795,0.4329522230600678
0.09308795206505457,0.4129615674453655,0.43245973977707525
0.09330194735715815,0.4129615674453655,0.4322386656100705
0.09330194735715815,0.413715146948003,0.432143062248286
0.09351594264926172,0.413715146948003,0.43151669204300663
0.09351594264926172,0.41446872645064053,0.4311624856359122
0.09394393323346886,0.41446872645064053,0.42961853591768434
0.09394393323346886,0.4167294649585531,0.4288487233266513
0.09458591910977958,0.4167294649585531,0.4284336676405148
0.09458591910977958,0.4189902034664657,0.42723941320466396
0.09522790498609031,0.4189902034664657,0.42576718265128316
0.09522790498609031,0.41974378296910325,0.4255006829483888
0.09544190027819388,0.41974378296910325,0.42544632288227824
0.09544190027819388,0.42049736247174074,0.42483697127217035
0.09565589557029745,0.42049736247174074,0.42433130564822663
0.09565589557029745,0.4212509419743783,0.4242488708153118
0.09586989086240102,0.4212509419743783,0.42421441553210837
0.09586989086240102,0.42200452147701584,0.42390374578242707
0.0960838861545046,0.42200452147701584,0.4237211283959807
0.0960838861545046,0.4242652599849284,0.42293926899348583
0.09629788144660817,0.4242652599849284,0.4227842756847932
0.09629788144660817,0.4250188394875659,0.42271786661298416
0.09672587203081533,0.4250188394875659,0.4224001424998804
0.09672587203081533,0.42577241899020346,0.42239469859506246
0.0969398673229189,0.42577241899020346,0.4223172179077566
0.0969398673229189,0.42803315749811605,0.4216174349710766
0.09758185319922962,0.42803315749811605,0.42108112595966934
0.09758185319922962,0.4287867370007536,0.4210597697967085
0.09865182965974749,0.4287867370007536,0.4194993102320879
0.09865182965974749,0.4295403165033911,0.4191385099434819
0.09907982024395463,0.4295403165033911,0.41854526428775873
0.09907982024395463,0.43029389600602863,0.4183193987068794
0.0992938155360582,0.43029389600602863,0.4180103300767979
0.0992938155360582,0.4310474755086662,0.41754862163547396
0.09993580141236892,0.4310474755086662,0.4167709401541423
0.09993580141236892,0.43330821401657876,0.41610498501705273
0.10014979670447251,0.43330821401657876,0.4157182943302314
0.10014979670447251,0.43632253202712884,0.414680277102131
0.1010057778728868,0.43632253202712884,0.41385773622908434
0.1010057778728868,0.43782969103240393,0.4132688250882205
0.10121977316499037,0.43782969103240393,0.4128681434501359
0.10121977316499037,0.4385832705350414,0.41261693771759705
0.10143376845709394,0.4385832705350414,0.412350510404302
0.10143376845709394,0.43933685003767897,0.41212480701620646
0.10271774020971539,0.43933685003767897,0.41048941661237526
0.10271774020971539,0.4400904295403165,0.4097272080832737
0.10314573079392253,0.4400904295403165,0.40898970442909915
0.10314573079392253,0.440844009042954,0.4086793466878923
0.1033597260860261,0.440844009042954,0.4086036082536028
0.1033597260860261,0.4423511680482291,0.4078631420549484
0.10400171196233683,0.4423511680482291,0.4076627074116645
0.10400171196233683,0.4431047475508666,0.4076600508170706
